Date,Year,Month,MonthName,Quarter,Season,YearMonth,DayOfYear,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainToday_Flag,RainTomorrow_Flag,WindGust_Placeholder,Cloud_Placeholder,Temp3pm_BelowMin,IsRainDay,MeanTemp,TempRange,TempChange_9to3,HumidityDrop_9to3,PressureChange_9to3,AvgWindSpeed,RainCategory,HeatCategory,GustCategory,MaxTemp_Z,MinTemp_Z,Humidity3pm_Z,WindGustSpeed_Z,Pressure9am_Z,AnomalyType,IsAnomaly
2015-10-31,2015,10,Oct,4,Spring,2015-10,304,17.1,24.2,0.0,8.0,5.7,NE,48.0,NE,NE,19,28,59,61,1021.8,1018.6,7.0,8.0,22.2,22.5,No,No,0,0,0,0,0,0,20.65,7.1,0.3,-2,-3.2,23.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.15,0.81,0.59,0.24,0.42,,0
2015-11-01,2015,11,Nov,4,Spring,2015-11,305,17.5,26.8,0.0,7.8,9.0,NE,44.0,E,NE,15,17,67,59,1015.2,1010.6,1.0,3.0,21.9,25.4,No,Yes,0,1,0,0,0,0,22.15,9.3,3.5,8,-4.6,16.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.51,0.08,0.08,-0.06,-0.04,,0
2015-11-02,2015,11,Nov,4,Spring,2015-11,306,18.2,30.7,26.0,6.6,9.1,WSW,46.0,NW,E,13,15,75,53,1011.2,1009.0,5.0,5.0,21.6,26.4,Yes,Yes,1,1,0,0,0,1,24.45,12.5,4.8,22,-2.2,14.0,Heavy (25-50),Hot (30-35),Moderate (30-50),1.51,0.38,-0.33,0.12,-0.67,,0
2015-11-03,2015,11,Nov,4,Spring,2015-11,307,18.6,20.0,1.4,6.8,0.0,S,35.0,SSE,SE,19,17,91,89,1017.0,1016.5,8.0,8.0,19.0,19.2,Yes,Yes,1,1,0,0,0,1,19.3,1.4,0.2,2,-0.5,18.0,Light (1-10),Warm (20-30),Moderate (30-50),-1.24,0.56,2.12,-0.84,0.25,,0
2015-11-04,2015,11,Nov,4,Spring,2015-11,308,17.1,19.6,3.8,1.4,0.0,E,56.0,ESE,E,24,31,91,83,1017.6,1016.3,8.0,8.0,19.5,19.4,Yes,Yes,1,1,0,0,0,1,18.35,2.5,-0.1,8,-1.3,27.5,Light (1-10),Mild (<20),Strong (50-70),-1.34,-0.1,1.72,0.98,0.34,,0
2015-11-05,2015,11,Nov,4,Spring,2015-11,309,16.0,23.4,13.0,0.0,0.7,ENE,50.0,NE,NE,30,26,94,80,1014.8,1010.5,8.0,8.0,18.2,20.5,Yes,Yes,1,1,0,0,0,1,19.7,7.4,2.3,14,-4.3,28.0,Moderate (10-25),Warm (20-30),Strong (50-70),-0.37,-0.57,1.51,0.46,-0.1,,0
2015-11-06,2015,11,Nov,4,Spring,2015-11,310,18.2,28.3,11.6,3.2,5.2,S,33.0,W,NE,9,13,77,87,1007.7,1006.3,4.0,7.0,23.3,20.5,Yes,Yes,1,1,0,0,0,1,23.25,10.1,-2.8,-10,-1.4,11.0,Moderate (10-25),Warm (20-30),Moderate (30-50),0.89,0.38,1.99,-1.01,-1.23,,0
2015-11-07,2015,11,Nov,4,Spring,2015-11,311,18.4,24.6,10.0,5.6,5.3,SSE,46.0,ESE,ESE,9,28,69,69,1012.3,1012.3,3.0,7.0,22.5,21.8,Yes,No,1,0,0,0,0,1,21.5,6.2,-0.7,0,0.0,18.5,Light (1-10),Warm (20-30),Moderate (30-50),-0.06,0.47,0.76,0.12,-0.5,,0
2015-11-08,2015,11,Nov,4,Spring,2015-11,312,16.2,21.7,0.4,7.2,4.6,SSW,46.0,SSW,SSE,17,26,67,65,1020.7,1020.0,7.0,6.0,18.0,20.4,No,No,0,0,0,0,0,0,18.95,5.5,2.4,2,-0.7,21.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.8,-0.49,0.49,0.12,0.83,,0
2015-11-09,2015,11,Nov,4,Spring,2015-11,313,13.7,23.3,0.0,6.4,12.3,E,30.0,W,E,11,17,59,48,1021.3,1017.5,5.0,1.0,19.5,21.8,No,No,0,0,0,0,0,0,18.5,9.6,2.3,11,-3.8,14.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.39,-1.58,-0.67,-1.27,0.93,,0
2015-11-10,2015,11,Nov,4,Spring,2015-11,314,15.2,25.6,0.0,6.0,11.3,ENE,30.0,S,ENE,2,19,61,45,1016.0,1013.5,3.0,7.0,20.6,24.8,No,No,0,0,0,0,0,0,20.4,10.4,4.2,16,-2.5,10.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.2,-0.92,-0.87,-1.27,0.09,,0
2015-11-11,2015,11,Nov,4,Spring,2015-11,315,18.9,23.9,0.0,8.6,0.0,SSW,31.0,S,ESE,13,11,82,66,1020.3,1020.3,7.0,7.0,20.0,22.1,No,Yes,0,1,0,0,0,0,21.4,5.0,2.1,16,0.0,12.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.24,0.69,0.56,-1.18,0.77,,0
2015-11-12,2015,11,Nov,4,Spring,2015-11,316,18.3,25.5,2.4,4.8,4.2,NNE,43.0,NNE,ENE,17,17,53,69,1020.4,1018.0,7.0,8.0,23.5,22.2,Yes,No,1,0,0,0,0,1,21.9,7.2,-1.3,-16,-2.4,17.0,Light (1-10),Warm (20-30),Moderate (30-50),0.17,0.43,0.76,-0.14,0.79,,0
2015-11-13,2015,11,Nov,4,Spring,2015-11,317,18.0,28.8,0.4,8.4,7.4,SSW,48.0,W,NE,7,6,63,60,1013.1,1009.8,1.0,7.0,22.7,23.3,No,Yes,0,1,0,0,0,0,23.4,10.8,0.6,3,-3.3,6.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),1.02,0.3,0.15,0.29,-0.37,,0
2015-11-14,2015,11,Nov,4,Spring,2015-11,318,17.7,20.1,18.2,9.0,0.0,SSE,33.0,S,ESE,15,19,81,70,1014.4,1013.4,8.0,8.0,18.7,18.9,Yes,Yes,1,1,0,0,0,1,18.9,2.4,0.2,11,-1.0,17.0,Moderate (10-25),Warm (20-30),Moderate (30-50),-1.21,0.17,0.83,-1.01,-0.17,,0
2015-11-15,2015,11,Nov,4,Spring,2015-11,319,14.9,20.9,29.6,2.2,0.8,SSW,46.0,SSE,S,24,19,64,70,1017.7,1017.4,7.0,7.0,18.2,18.5,Yes,Yes,1,1,0,0,0,1,17.9,6.0,0.3,-6,-0.3,21.5,Heavy (25-50),Warm (20-30),Moderate (30-50),-1.01,-1.05,0.83,0.12,0.36,,0
2015-11-16,2015,11,Nov,4,Spring,2015-11,320,14.3,22.6,5.0,4.4,13.0,ESE,31.0,SSE,ESE,17,20,56,43,1020.0,1018.0,5.0,1.0,19.1,21.7,Yes,No,1,0,0,0,0,1,18.45,8.3,2.6,13,-2.0,18.5,Light (1-10),Warm (20-30),Moderate (30-50),-0.57,-1.31,-1.01,-1.18,0.72,,0
2015-11-17,2015,11,Nov,4,Spring,2015-11,321,14.4,25.1,0.0,8.0,12.6,NNE,44.0,W,NE,6,22,55,46,1019.1,1016.0,0.0,2.0,20.2,23.7,No,No,0,0,0,0,0,0,19.75,10.7,3.5,9,-3.1,14.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.07,-1.27,-0.81,-0.06,0.58,,0
2015-11-18,2015,11,Nov,4,Spring,2015-11,322,17.4,36.5,0.0,11.0,13.0,SSW,57.0,W,W,11,22,45,17,1013.6,1009.7,5.0,1.0,25.1,35.6,No,No,0,0,0,0,0,0,26.95,19.1,10.5,28,-3.9,16.5,Dry (<=1 mm),Extreme heat (>=35),Strong (50-70),3.0,0.04,-2.78,1.07,-0.29,Heat,1
2015-11-19,2015,11,Nov,4,Spring,2015-11,323,18.8,31.2,0.0,10.4,12.5,SSW,28.0,W,E,9,17,62,54,1015.0,1011.7,1.0,4.0,23.1,28.6,No,No,0,0,0,0,0,0,25.0,12.4,5.5,8,-3.3,13.0,Dry (<=1 mm),Hot (30-35),Light (<30),1.64,0.65,-0.26,-1.44,-0.07,,0
2015-11-20,2015,11,Nov,4,Spring,2015-11,324,21.4,40.9,0.0,8.8,12.4,W,54.0,SW,WNW,2,28,63,13,1012.5,1006.3,1.0,1.0,25.2,40.7,No,No,0,0,0,0,0,0,31.15,19.5,15.5,50,-6.2,15.0,Dry (<=1 mm),Extreme heat (>=35),Strong (50-70),4.13,1.78,-3.05,0.81,-0.47,Heat; Very dry,1
2015-11-21,2015,11,Nov,4,Spring,2015-11,325,20.3,22.1,0.0,14.6,0.3,S,54.0,SE,SE,13,24,65,56,1015.6,1017.3,7.0,7.0,20.8,20.7,No,No,0,0,0,0,0,0,21.2,1.8,-0.1,9,1.7,18.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),-0.7,1.3,-0.12,0.81,0.03,,0
2015-11-22,2015,11,Nov,4,Spring,2015-11,326,19.0,22.4,0.0,6.2,2.7,NNE,33.0,E,ENE,17,17,59,58,1019.7,1016.7,7.0,8.0,19.8,20.8,No,No,0,0,0,0,0,0,20.7,3.4,1.0,1,-3.0,17.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.62,0.73,0.01,-1.01,0.68,,0
2015-11-23,2015,11,Nov,4,Spring,2015-11,327,17.1,26.5,0.0,3.8,11.5,SSE,52.0,WNW,SE,11,30,60,52,1011.9,1010.8,1.0,2.0,22.4,25.4,No,No,0,0,0,0,0,0,21.8,9.4,3.0,8,-1.1,20.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),0.43,-0.1,-0.4,0.64,-0.56,,0
2015-11-24,2015,11,Nov,4,Spring,2015-11,328,18.7,25.2,0.0,8.0,11.4,NE,52.0,ENE,NE,13,28,57,55,1017.4,1014.1,4.0,1.0,23.6,23.0,No,No,0,0,0,0,0,0,21.95,6.5,-0.6,2,-3.3,20.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),0.1,0.6,-0.19,0.64,0.31,,0
2015-11-26,2015,11,Nov,4,Spring,2015-11,330,22.4,37.8,0.0,12.6,9.6,W,74.0,NNW,W,28,35,31,14,999.8,1000.0,1.0,2.0,32.4,36.0,No,No,0,0,0,0,0,0,30.1,15.4,3.6,17,0.2,31.5,Dry (<=1 mm),Extreme heat (>=35),Gale-force (>=70),3.34,2.21,-2.99,2.54,-2.48,Heat,1
2015-11-27,2015,11,Nov,4,Spring,2015-11,331,16.5,22.6,0.6,14.6,7.1,ENE,37.0,SE,ESE,4,22,54,60,1016.1,1013.8,7.0,4.0,21.1,21.6,No,No,0,0,0,0,0,0,19.55,6.1,0.5,-6,-2.3,13.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.57,-0.36,0.15,-0.66,0.1,,0
2015-11-28,2015,11,Nov,4,Spring,2015-11,332,19.1,23.8,0.0,7.4,0.3,ENE,37.0,ENE,NE,20,17,69,55,1016.7,1016.0,8.0,8.0,21.5,22.5,No,No,0,0,0,0,0,0,21.45,4.7,1.0,14,-0.7,18.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.26,0.78,-0.19,-0.66,0.2,,0
2015-11-29,2015,11,Nov,4,Spring,2015-11,333,19.9,26.0,0.0,6.4,7.1,ENE,43.0,NNE,NE,17,22,80,65,1013.7,1009.7,7.0,2.0,21.1,25.1,No,No,0,0,0,0,0,0,22.95,6.1,4.0,15,-4.0,19.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.3,1.12,0.49,-0.14,-0.28,,0
2015-11-30,2015,11,Nov,4,Spring,2015-11,334,18.2,26.3,0.2,7.4,11.1,S,48.0,WSW,E,7,22,65,65,1012.4,1008.7,4.0,1.0,21.1,23.8,No,No,0,0,0,0,0,0,22.25,8.1,2.7,0,-3.7,14.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.38,0.38,0.49,0.29,-0.48,,0
2015-12-01,2015,12,Dec,4,Summer,2015-12,335,19.0,33.3,0.0,8.0,10.4,S,63.0,ESE,NE,9,31,58,34,1010.3,1006.7,1.0,5.0,26.3,32.0,No,No,0,0,0,0,0,0,26.15,14.3,5.7,24,-3.6,20.0,Dry (<=1 mm),Hot (30-35),Strong (50-70),2.17,0.19,-1.61,1.48,-0.64,,0
2015-12-02,2015,12,Dec,4,Summer,2015-12,336,19.2,22.8,0.0,14.2,5.3,SSE,61.0,S,S,22,35,66,59,1015.1,1017.0,7.0,7.0,21.0,19.4,No,No,0,0,0,0,0,0,21.0,3.6,-1.6,7,1.9,28.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),-0.88,0.27,0.09,1.32,0.17,,0
2015-12-03,2015,12,Dec,4,Summer,2015-12,337,17.1,21.7,0.0,9.2,8.1,ESE,31.0,ESE,ESE,11,20,52,49,1027.1,1026.0,7.0,5.0,19.4,20.3,No,No,0,0,0,0,0,0,19.4,4.6,0.9,3,-1.1,15.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-1.2,-0.66,-0.59,-1.17,2.21,,0
2015-12-04,2015,12,Dec,4,Summer,2015-12,338,14.6,23.6,0.0,6.4,9.3,E,28.0,WNW,E,6,19,53,44,1026.3,1024.1,4.0,3.0,20.3,22.8,No,No,0,0,0,0,0,0,19.1,9.0,2.5,9,-2.2,12.5,Dry (<=1 mm),Warm (20-30),Light (<30),-0.65,-1.77,-0.93,-1.42,2.07,,0
2015-12-06,2015,12,Dec,4,Summer,2015-12,340,16.6,25.8,0.0,9.0,12.7,ENE,35.0,SE,ENE,7,24,58,46,1020.5,1017.8,3.0,5.0,23.0,24.9,No,No,0,0,0,0,0,0,21.2,9.2,1.9,12,-2.7,15.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.01,-0.88,-0.79,-0.84,1.09,,0
2015-12-07,2015,12,Dec,4,Summer,2015-12,341,18.8,25.5,0.0,9.2,7.9,E,39.0,ESE,E,9,22,61,57,1021.4,1019.9,7.0,7.0,23.2,24.1,No,No,0,0,0,0,0,0,22.15,6.7,0.9,4,-1.5,15.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.1,0.1,-0.04,-0.51,1.24,,0
2015-12-08,2015,12,Dec,4,Summer,2015-12,342,20.9,25.0,0.0,7.6,0.3,NE,43.0,NE,ENE,11,17,68,64,1018.6,1015.8,7.0,7.0,22.7,24.4,No,No,0,0,0,0,0,0,22.95,4.1,1.7,4,-2.8,14.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.24,1.03,0.43,-0.17,0.77,,0
2015-12-09,2015,12,Dec,4,Summer,2015-12,343,21.3,33.3,0.8,4.6,8.6,S,61.0,NNE,ENE,7,17,70,58,1014.2,1012.1,5.0,3.0,24.6,27.5,No,Yes,0,1,0,0,0,0,27.3,12.0,2.9,12,-2.1,12.0,Dry (<=1 mm),Hot (30-35),Strong (50-70),2.17,1.21,0.03,1.32,0.02,,0
2015-12-10,2015,12,Dec,4,Summer,2015-12,344,20.2,25.5,15.2,10.0,6.4,SSW,44.0,S,E,7,19,80,63,1015.9,1011.7,7.0,3.0,21.3,25.0,Yes,No,1,0,0,0,0,1,22.85,5.3,3.7,17,-4.2,13.0,Moderate (10-25),Warm (20-30),Moderate (30-50),-0.1,0.72,0.37,-0.09,0.31,,0
2015-12-11,2015,12,Dec,4,Summer,2015-12,345,21.2,35.3,0.2,6.4,8.8,W,59.0,W,WNW,17,30,66,13,1005.8,1001.1,3.0,7.0,24.4,34.7,No,No,0,0,0,0,0,0,28.25,14.1,10.3,53,-4.7,23.5,Dry (<=1 mm),Extreme heat (>=35),Strong (50-70),2.75,1.16,-3.04,1.15,-1.4,Very dry,1
2015-12-12,2015,12,Dec,4,Summer,2015-12,346,18.4,22.6,0.0,12.2,5.8,ESE,39.0,E,ESE,15,28,57,50,1014.7,1015.1,3.0,4.0,20.8,21.4,No,No,0,0,0,0,0,0,20.5,4.2,0.6,7,0.4,21.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.94,-0.08,-0.52,-0.51,0.11,,0
2015-12-13,2015,12,Dec,4,Summer,2015-12,347,18.2,24.4,0.0,7.6,6.5,NE,48.0,NE,NE,19,30,58,56,1019.3,1016.1,5.0,7.0,21.4,23.2,No,No,0,0,0,0,0,0,21.3,6.2,1.8,2,-3.2,24.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.41,-0.17,-0.11,0.24,0.89,,0
2015-12-14,2015,12,Dec,4,Summer,2015-12,348,18.3,29.6,0.0,8.0,13.1,ENE,28.0,WNW,E,9,19,63,59,1015.4,1013.4,3.0,3.0,23.4,25.5,No,No,0,0,0,0,0,0,23.95,11.3,2.1,4,-2.0,14.0,Dry (<=1 mm),Warm (20-30),Light (<30),1.09,-0.13,0.09,-1.42,0.23,,0
2015-12-15,2015,12,Dec,4,Summer,2015-12,349,20.6,26.9,0.0,10.0,5.7,ENE,43.0,ENE,ENE,11,22,72,65,1015.3,1012.5,6.0,8.0,23.1,25.0,No,No,0,0,0,0,0,0,23.75,6.3,1.9,7,-2.8,16.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.31,0.9,0.5,-0.17,0.21,,0
2015-12-16,2015,12,Dec,4,Summer,2015-12,350,21.1,23.4,0.6,5.4,1.8,SSE,80.0,NE,N,22,13,87,82,1014.8,1016.7,7.0,8.0,22.9,18.2,No,Yes,0,1,0,0,1,0,22.25,2.3,-4.7,5,1.9,17.5,Dry (<=1 mm),Warm (20-30),Gale-force (>=70),-0.7,1.12,1.66,2.89,0.12,,0
2015-12-17,2015,12,Dec,4,Summer,2015-12,351,16.6,26.1,9.8,4.8,12.0,E,37.0,WNW,E,9,24,70,60,1018.5,1016.9,4.0,1.0,21.6,24.6,Yes,No,1,0,0,0,0,1,21.35,9.5,3.0,10,-1.6,16.5,Light (1-10),Warm (20-30),Moderate (30-50),0.08,-0.88,0.16,-0.67,0.75,,0
2015-12-18,2015,12,Dec,4,Summer,2015-12,352,19.0,27.5,0.0,13.6,12.3,NNE,46.0,E,ENE,15,30,58,53,1016.8,1014.0,0.0,1.0,24.5,27.1,No,No,0,0,0,0,0,0,23.25,8.5,2.6,5,-2.8,22.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.49,0.19,-0.31,0.07,0.46,,0
2015-12-19,2015,12,Dec,4,Summer,2015-12,353,20.3,29.0,0.0,9.4,13.2,NE,52.0,ESE,NE,9,20,59,53,1014.6,1012.8,1.0,1.0,26.3,27.5,No,No,0,0,0,0,0,0,24.65,8.7,1.2,6,-1.8,14.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),0.92,0.76,-0.31,0.57,0.09,,0
2015-12-21,2015,12,Dec,4,Summer,2015-12,355,23.6,29.1,0.0,14.0,3.6,SSE,50.0,ENE,S,7,22,56,79,1014.8,1017.2,6.0,8.0,27.1,21.5,No,Yes,0,1,0,0,1,0,26.35,5.5,-5.6,-23,2.4,14.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),0.95,2.23,1.45,0.4,0.12,,0
2015-12-22,2015,12,Dec,4,Summer,2015-12,356,17.7,21.8,29.8,4.4,0.0,ESE,44.0,SSW,NE,19,2,89,90,1023.2,1021.5,8.0,8.0,17.8,17.7,Yes,Yes,1,1,0,0,0,1,19.75,4.1,-0.1,-1,-1.7,10.5,Heavy (25-50),Warm (20-30),Moderate (30-50),-1.17,-0.39,2.2,-0.09,1.55,,0
2015-12-23,2015,12,Dec,4,Summer,2015-12,357,17.3,23.0,34.0,3.6,4.5,ESE,31.0,SE,ESE,13,22,65,59,1019.4,1017.7,7.0,7.0,21.8,22.0,Yes,No,1,0,0,0,0,1,20.15,5.7,0.2,6,-1.7,17.5,Heavy (25-50),Warm (20-30),Moderate (30-50),-0.82,-0.57,0.09,-1.17,0.9,,0
2015-12-24,2015,12,Dec,4,Summer,2015-12,358,16.9,24.6,1.0,5.0,9.5,E,37.0,ESE,ESE,20,20,60,52,1019.9,1018.7,4.0,2.0,21.6,23.9,No,No,0,0,0,0,0,0,20.75,7.7,2.3,8,-1.2,20.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.36,-0.75,-0.38,-0.67,0.99,,0
2015-12-25,2015,12,Dec,4,Summer,2015-12,359,17.5,25.2,0.0,7.0,9.6,ENE,35.0,ENE,E,4,20,55,48,1018.7,1015.4,5.0,4.0,21.8,24.5,No,No,0,0,0,0,0,0,21.35,7.7,2.7,7,-3.3,12.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.18,-0.48,-0.65,-0.84,0.78,,0
2015-12-26,2015,12,Dec,4,Summer,2015-12,360,18.8,26.1,0.6,7.4,6.1,NE,39.0,N,NE,17,17,74,77,1009.7,1006.0,5.0,7.0,22.7,23.4,No,Yes,0,1,0,0,0,0,22.45,7.3,0.7,-3,-3.7,17.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.08,0.1,1.32,-0.51,-0.74,,0
2015-12-27,2015,12,Dec,4,Summer,2015-12,361,17.1,23.0,1.8,8.8,5.7,S,59.0,SSE,S,22,28,74,47,1016.7,1018.4,8.0,1.0,17.1,22.3,Yes,Yes,1,1,0,0,0,1,20.05,5.9,5.2,27,1.7,25.0,Light (1-10),Warm (20-30),Strong (50-70),-0.82,-0.66,-0.72,1.15,0.45,,0
2015-12-28,2015,12,Dec,4,Summer,2015-12,362,15.3,22.6,2.6,5.8,4.8,SSW,44.0,SW,SSE,20,24,78,50,1023.7,1023.0,7.0,7.0,16.7,21.6,Yes,No,1,0,0,0,0,1,18.95,7.3,4.9,28,-0.7,22.0,Light (1-10),Warm (20-30),Moderate (30-50),-0.94,-1.46,-0.52,-0.09,1.63,,0
2015-12-29,2015,12,Dec,4,Summer,2015-12,363,15.4,24.9,0.2,7.4,12.5,SSE,35.0,SE,ESE,20,22,51,38,1022.4,1020.7,6.0,1.0,21.2,24.1,No,No,0,0,0,0,0,0,20.15,9.5,2.9,13,-1.7,21.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.27,-1.42,-1.33,-0.84,1.41,,0
2015-12-30,2015,12,Dec,4,Summer,2015-12,364,15.0,25.6,0.0,7.4,13.1,ESE,26.0,NW,E,6,19,60,50,1019.9,1018.7,0.0,1.0,20.2,23.7,No,No,0,0,0,0,0,0,20.3,10.6,3.5,10,-1.2,12.5,Dry (<=1 mm),Warm (20-30),Light (<30),-0.07,-1.59,-0.52,-1.58,0.99,,0
2015-12-31,2015,12,Dec,4,Summer,2015-12,365,17.4,26.7,0.0,8.0,12.7,W,41.0,WNW,E,9,24,62,52,1019.4,1016.8,1.0,5.0,21.3,24.2,No,No,0,0,0,0,0,0,22.05,9.3,2.9,10,-2.6,16.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.25,-0.53,-0.38,-0.34,0.9,,0
2016-01-01,2016,1,Jan,1,Summer,2016-01,1,17.9,25.6,0.0,11.0,12.3,E,35.0,SSW,E,2,28,57,52,1016.4,1013.7,6.0,4.0,22.9,24.2,No,No,0,0,0,0,0,0,21.75,7.7,1.3,5,-2.7,15.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.49,-1.13,-0.46,-0.83,0.44,,0
2016-01-02,2016,1,Jan,1,Summer,2016-01,2,18.0,25.4,0.0,6.8,3.3,ESE,28.0,W,ESE,0,19,60,51,1013.4,1012.3,7.0,7.0,22.3,23.5,No,No,0,0,0,0,0,0,21.7,7.4,1.2,9,-1.1,9.5,Dry (<=1 mm),Warm (20-30),Light (<30),-0.54,-1.08,-0.53,-1.49,-0.12,,0
2016-01-03,2016,1,Jan,1,Summer,2016-01,3,20.2,24.6,0.0,8.0,0.0,SE,44.0,SSE,SE,20,22,63,84,1015.2,1014.7,8.0,8.0,22.2,19.9,No,Yes,0,1,0,0,1,0,22.4,4.4,-2.3,-21,-0.5,21.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.75,-0.05,1.81,0.02,0.22,,0
2016-01-04,2016,1,Jan,1,Summer,2016-01,4,18.6,23.6,15.0,6.4,0.7,ESE,46.0,ESE,ESE,6,7,86,89,1016.8,1016.3,8.0,8.0,18.8,19.1,Yes,Yes,1,1,0,0,0,1,21.1,5.0,0.3,-3,-0.5,6.5,Moderate (10-25),Warm (20-30),Moderate (30-50),-1.01,-0.8,2.17,0.21,0.52,,0
2016-01-05,2016,1,Jan,1,Summer,2016-01,5,17.8,20.3,34.2,0.0,0.0,ESE,54.0,SE,SE,26,26,87,87,1016.5,1014.6,8.0,8.0,19.1,19.5,Yes,Yes,1,1,0,0,0,1,19.05,2.5,0.4,0,-1.9,26.0,Heavy (25-50),Warm (20-30),Strong (50-70),-1.87,-1.18,2.03,0.96,0.46,,0
2016-01-06,2016,1,Jan,1,Summer,2016-01,6,17.4,18.6,51.4,8.0,0.0,SE,48.0,SE,SSE,19,20,92,91,1012.3,1011.6,8.0,8.0,18.2,17.9,Yes,Yes,1,1,0,0,0,1,18.0,1.2,-0.3,1,-0.7,19.5,Very heavy (>50),Mild (<20),Moderate (30-50),-2.32,-1.37,2.31,0.39,-0.32,,0
2016-01-07,2016,1,Jan,1,Summer,2016-01,7,16.5,24.4,41.4,2.0,7.6,W,41.0,SSW,SSW,22,24,91,66,1014.0,1015.8,7.0,7.0,18.1,21.0,Yes,No,1,0,0,0,0,1,20.45,7.9,2.9,25,1.8,23.0,Heavy (25-50),Warm (20-30),Moderate (30-50),-0.8,-1.79,0.53,-0.27,-0.01,,0
2016-01-08,2016,1,Jan,1,Summer,2016-01,8,15.5,25.4,0.4,6.6,12.1,W,41.0,NW,E,4,19,58,53,1020.1,1019.0,5.0,1.0,20.6,24.1,No,No,0,0,0,0,0,0,20.45,9.9,3.5,5,-1.1,11.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.54,-2.26,-0.39,-0.27,1.13,,0
2016-01-09,2016,1,Jan,1,Summer,2016-01,9,18.5,25.5,0.0,7.0,8.6,ENE,31.0,N,E,2,22,71,52,1021.9,1018.8,5.0,6.0,21.2,24.5,No,No,0,0,0,0,0,0,22.0,7.0,3.3,19,-3.1,12.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.52,-0.85,-0.46,-1.21,1.47,,0
2016-01-10,2016,1,Jan,1,Summer,2016-01,10,18.5,27.1,0.0,8.0,12.2,ENE,41.0,W,ENE,9,26,67,53,1020.4,1017.5,3.0,1.0,22.9,26.2,No,No,0,0,0,0,0,0,22.8,8.6,3.3,14,-2.9,17.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.1,-0.85,-0.39,-0.27,1.19,,0
2016-01-11,2016,1,Jan,1,Summer,2016-01,11,20.5,31.6,0.0,9.0,12.1,E,28.0,ESE,E,7,15,69,52,1013.3,1009.1,1.0,1.0,24.5,31.1,No,No,0,0,0,0,0,0,26.05,11.1,6.6,17,-4.2,11.0,Dry (<=1 mm),Hot (30-35),Light (<30),1.08,0.09,-0.46,-1.49,-0.14,,0
2016-01-12,2016,1,Jan,1,Summer,2016-01,12,23.5,34.0,0.0,10.6,4.4,S,52.0,W,SSE,2,24,56,70,1010.4,1012.1,6.0,7.0,26.5,25.9,No,No,0,0,0,0,0,0,28.75,10.5,-0.6,-14,1.7,13.0,Dry (<=1 mm),Hot (30-35),Strong (50-70),1.7,1.5,0.82,0.77,-0.68,,0
